total_number_routes=90
total_route_len=45144.771
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
48 662.651 193 1001-462-748-640-851-881-943-572-914-559-73--1001
49 630.864 200 1001-474-1000-175-941-908-952-846-57-990-729-546-196--1001
50 573.088 194 1001-476-904-254-28-145-921-156-964-109--1001
51 497.671 200 1001-477-727-264-235-490-819-721-142-470-129-982-403--1001
52 612.474 200 1001-479-373-212-916-563-621-310-333-187-413-940--1001
53 596.740 197 1001-480-84-164-404-289-681-719-639-4--1001
54 330.601 198 1001-481-909-894-532-960-755-472-210-416-181--1001
55 634.013 195 1001-484-334-152-139-880-634-120-295-766--1001
56 700.234 198 1001-488-418-266-816-343-422-204-717-687-410-99--1001
57 711.910 196 1001-501-190-543-125-632-526-372-241-574-935-339-151--1001
58 597.993 200 1001-508-627-684-47-988-857-995-177-127--1001
59 485.444 198 1001-533-326-528-568-169-797-849-564-429-42-654-94-765--1001
60 349.796 200 1001-542-644-66-352-216-603-691-81-329-854-711--1001
61 586.087 200 1001-544-341-301-227-491-133-520-843-184-912--1001
62 600.522 200 1001-547-147-925-987-609-703-739-309-689-12-157-417--1001
63 568.293 197 1001-567-777-548-188-707-764-486-299-600-775-136--1001
64 384.606 195 1001-581-440-448-2-855-626-258-467-173--1001
65 726.706 200 1001-582-56-104-773-213-443-658-290-910-936-39-498-459--1001
66 719.903 197 1001-585-917-276-812-9-397-279-704-747-946--1001
67 718.887 200 1001-586-102-664-268-32-924-461-625-966-975-111-130-369--1001
68 274.073 197 1001-659-101-244-6-189-7-199-396--1001
69 725.595 198 1001-702-948-468-651-840-432-1-802--1001
70 316.405 197 1001-709-51-612-767-933-866-787-769-502-69--1001
71 453.247 197 1001-715-441-852-810-699-981-118-652-435--1001
72 505.636 200 1001-720-676-732-751-22-553-287-781-236-643-570--1001
73 713.467 195 1001-724-798-962-999-939-848-200-499-3-949-392--1001
74 538.778 200 1001-733-653-44-885-947-898-411-415--1001
75 671.122 196 1001-741-256-353-915-680-277-807-378-463-485-218--1001
76 488.628 199 1001-753-944-584-305-772-425-789-759-423--1001
77 588.907 200 1001-778-594-117-446-576-985-399-561-749--1001
78 563.571 200 1001-784-716-950-361-345-637-331-977-865-444--1001
79 392.092 197 1001-818-737-803-367-845-30-505--1001
80 678.599 199 1001-835-833-593-318-489-606-62-624-905-972--1001
81 127.997 200 1001-838-126-349-976-967-647-464-374-65-610--1001
82 675.934 199 1001-856-278-616-165-809-682-336-380-646--1001
83 204.215 198 1001-864-124-314-500-808-754-961-959-153-53--1001
84 586.636 197 1001-868-955-50-919-786-694-80-510-614-832-313--1001
85 533.709 197 1001-902-811-421-382-97-100-728-243-575-993-842-221--1001
86 618.026 196 1001-920-815-825-628-25-847-740-465-61-913-357-434--1001
87 598.032 199 1001-922-642-366-782-705-335-980-359-340-770-551-641--1001
88 457.683 197 1001-927-841-579-523-824-267-239-814-674-400--1001
89 123.911 197 1001-929-686-695-763-5-760-605-607-386--1001
90 575.793 200 1001-989-556-537-931-105-577-598-482-649-631-430--1001
