total_number_routes=100
total_route_len=53762.923
#rnum #length #load #depot-#customers-#customers-...-#customers-#depot
45 452.997 197 1001-487-218-202-47-406-935-955-56--1001
46 191.489 145 1001-489-411-770-302-721-898--1001
47 761.489 197 1001-496-263-418-167-886-566-571-659-481--1001
48 529.086 198 1001-515-963-595-683-740-627-443-798-514--1001
49 649.445 196 1001-544-654-754-190-717-843-145-698-739--1001
50 783.031 178 1001-558-64-115-36-378-414-311-709-270--1001
51 741.314 167 1001-582-324-211-520-468-768-693-274-919--1001
52 284.881 185 1001-606-254-449-800-281-634-82--1001
53 588.731 200 1001-616-637-305-657-341-315-416-707-135--1001
54 706.678 188 1001-650-230-936-624-587-271-660-221-314-317-76--1001
55 679.475 200 1001-655-890-107-488-275-31-503-39-200-338--1001
56 683.174 199 1001-656-358-879-727-550-34-191-217-594-6--1001
57 428.958 190 1001-667-330-948-842-499-256-176-821-847-318-172--1001
58 436.008 197 1001-673-361-95-265-829-298-807-638-79-63--1001
59 685.986 200 1001-692-91-652-434-193-720-232-978-467-376-348--1001
60 559.898 199 1001-695-931-292-774-793-37-778-181-871-661--1001
61 82.725 36 1001-697--1001
62 653.247 197 1001-702-628-388-134-279-387-942-591-614--1001
63 335.959 193 1001-703-262-185-189-500-415-997--1001
64 329.541 170 1001-704-35-744-581-811-618--1001
65 333.188 191 1001-706-773-686-471-921-613-267--1001
66 580.090 160 1001-708-597-504-59-24-224-171-923--1001
67 635.756 194 1001-710-96-700-161-440-776-972-913-85-175-7--1001
68 338.893 199 1001-712-540-713-741-93-60-787-621-537--1001
69 577.552 193 1001-726-617-502-403-930-309-429-815-137-643-362--1001
70 615.628 195 1001-746-29-719-902-48-882-382-832-940-528--1001
71 721.563 187 1001-752-620-684-600-49-952-55-20--1001
72 155.067 68 1001-775-299-328--1001
73 339.100 165 1001-790-459-943-783-132-852-772-635-65-278--1001
74 429.391 195 1001-802-876-984-508-904-300-464-114-129--1001
75 388.248 183 1001-804-820-629-553-748-563-755-723-792-586--1001
76 721.265 199 1001-808-243-379-958-375-121-284-285-177-23--1001
77 557.593 199 1001-819-447-599-947-226-41-329-366-674-780--1001
78 624.373 192 1001-838-964-442-350-863-824-151-966-69--1001
79 533.597 190 1001-848-696-133-672-994-322-204-728-565-485-142--1001
80 499.540 186 1001-849-903-814-180-475-523-722-649--1001
81 536.336 195 1001-854-165-914-396-962-785-542-689-864-291--1001
82 558.315 192 1001-858-640-737-367-45-959-543-325-336--1001
83 619.917 199 1001-872-188-764-906-347-196-939-554-678-301--1001
84 215.993 113 1001-873-607-630-182-239--1001
85 764.985 194 1001-881-511-229-294-25-490-228-146-431-174-469-75--1001
86 572.914 199 1001-885-401-493-52-685-424-836-92--1001
87 575.620 197 1001-893-901-817-856-412-425-12-261-567-850--1001
88 639.039 200 1001-899-123-995-950-579-419-912-578-19-996--1001
89 610.867 181 1001-908-457-669-631-78-236-705-5-44-381--1001
90 86.362 62 1001-911-743--1001
91 341.930 168 1001-927-971-444-917-965-572-320--1001
92 614.692 194 1001-928-250-732-736-438-922-734-512-4-125-104--1001
93 306.198 172 1001-932-718-517-651-853-18-915-664--1001
94 570.169 200 1001-960-679-575-169-797-94-756-868-839-676--1001
95 607.618 192 1001-967-198-725-269-109-399-639-506-422--1001
96 730.883 193 1001-979-210-111-813-491-158-316-604-27-855--1001
97 512.643 190 1001-983-164-644-334-760-437-933-682--1001
98 440.188 180 1001-986-555-714-509-343-43-186-72-810--1001
99 578.758 192 1001-992-738-875-946-293-178-333-321-183-97--1001
100 598.819 175 1001-1000-289-934-765-498-884-647-62-525-331-733-392--1001
